ID,Severity,date/time,Start_Time,End_Time,lat,lon,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7080,3,4/22/2016 16:04,4/22/2016 16:04,4/22/2016 22:04,32.88793,-117.1124,32.89638,-117.11585,0.617,At Miramar Rd/Pomerado Rd - Accident.,,I-15 N,R,San Diego,San Diego,CA,92145,US,US/Pacific,KSEE,4/22/2016 15:47,73.4,,41,29.97,10,West,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7081,3,4/22/2016 16:07,4/22/2016 16:07,4/22/2016 22:07,32.63336,-117.04626,32.62461,-117.04191,0.655,At Telegraph Canyon Rd - Accident.,,I-805 S,R,Chula Vista,San Diego,CA,91910,US,US/Pacific,KNRS,4/22/2016 15:56,68,,65,30,10,WNW,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7082,2,4/22/2016 16:01,4/22/2016 16:01,4/22/2016 22:14,34.17128,-118.51509,34.17127,-118.5738,3.356,Between White Oak Ave/Exit 22 and Winnetka Ave/Exit 25 - Accident.,,US-101 N,R,Encino,Los Angeles,CA,91316,US,US/Pacific,KVNY,4/22/2016 15:51,73.9,,38,29.93,10,West,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7083,2,4/22/2016 16:09,4/22/2016 16:09,4/22/2016 22:09,34.02089,-117.54554,34.02518,-117.55008,0.394,Ramp to CA-60 - Accident.,,Pomona Fwy W,R,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,4/22/2016 15:53,77,,34,29.89,10,West,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7084,2,4/22/2016 16:13,4/22/2016 16:13,4/22/2016 22:13,34.05348,-116.57369,34.05417,-116.57289,0.066,At Pioneer Dr - Accident.,49996, 29 Palms Hwy,L,Morongo Valley,San Bernardino,CA,92256-9646,US,US/Pacific,KPSP,4/22/2016 15:53,93,,11,29.76,10,WNW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7085,3,4/22/2016 16:19,4/22/2016 16:19,4/22/2016 22:19,33.655769,-117.91911,33.663724,-117.91907,0.55,At Fair Dr - Accident.,2246, Harbor Blvd,L,Costa Mesa,Orange,CA,92627-2513,US,US/Pacific,KSNA,4/22/2016 15:53,70,,53,29.97,10,West,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7086,3,4/22/2016 16:23,4/22/2016 16:23,4/22/2016 22:23,32.84164,-117.1233,32.84143,-117.0936,1.724,Between I-15 and Santo Rd - Accident.,,CA-52 E,R,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,4/22/2016 16:53,69.1,,57,29.98,10,West,13.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7087,3,4/22/2016 16:19,4/22/2016 16:19,4/22/2016 22:19,33.663105,-117.919273,33.655769,-117.91911,0.507,At Wilson St - Accident.,2495, Harbor Blvd,L,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,4/22/2016 15:53,70,,53,29.97,10,West,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7088,2,4/22/2016 16:40,4/22/2016 16:40,4/22/2016 22:40,34.01655,-118.18131,34.01655,-118.18131,0,At Bonnie Beach Pl - Accident.,1299, S Bonnie Beach Pl,R,Los Angeles,Los Angeles,CA,90023-3301,US,US/Pacific,KCQT,4/22/2016 16:47,68,,61,29.96,10,Variable,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7089,4,4/22/2016 17:06,4/22/2016 17:06,4/22/2016 23:06,34.2559,-119.10895,34.25167,-119.11326,0.382,Closed between CA-118 and Wright Rd - Road closed due to accident.,6499, Santa Clara Ave,R,Camarillo,Ventura,CA,93010-8309,US,US/Pacific,KCMA,4/22/2016 16:55,69.1,,58,29.99,10,West,27.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7090,2,4/22/2016 17:21,4/22/2016 17:21,4/22/2016 23:21,33.77511,-118.04274,33.77474,-118.04622,0.201,At I-405 - Accident.,,Garden Grove Fwy W,R,Garden Grove,Orange,CA,92845,US,US/Pacific,KSLI,4/22/2016 16:58,73.2,,47,29.98,10,WNW,13.8,0,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7091,2,4/22/2016 17:23,4/22/2016 17:23,4/22/2016 23:23,34.063793,-118.247408,34.06512,-118.243739,0.229,Between US-101/Hollywood Fwy and Sunset Blvd/Exit 24A - Accident.,,CA-110 N,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,4/22/2016 17:47,70,,53,29.95,10,West,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7092,2,4/22/2016 17:25,4/22/2016 17:25,4/22/2016 23:25,33.84941,-117.83478,33.85149,-117.84151,0.412,At Tustin Ave - Accident.,,CA-91 W,R,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,4/22/2016 17:53,69.1,,58,29.96,10,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7093,2,4/22/2016 17:25,4/22/2016 17:25,4/22/2016 23:25,33.85411,-117.79493,33.85536,-117.78728,0.447,At CA-90/Imperial Hwy - Accident.,,Riverside Fwy E,R,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,4/22/2016 17:53,69.1,,58,29.96,10,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7094,2,4/22/2016 17:25,4/22/2016 17:25,4/22/2016 23:25,34.12737,-118.27367,34.11664,-118.26926,0.783,At Los Feliz Blvd - Accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,4/22/2016 17:47,70,,53,29.95,10,West,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7095,3,4/22/2016 17:56,4/22/2016 17:56,4/22/2016 23:56,34.03389,-118.35654,34.03515,-118.32982,1.532,Between La Brea Ave/Exit 8 and Crenshaw Blvd/Exit 9 - Accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,4/22/2016 17:51,66.9,,59,29.96,10,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7096,2,4/22/2016 17:58,4/22/2016 17:58,4/22/2016 23:58,34.16509,-118.47521,34.1593,-118.46615,0.654,Between Haskell Ave and I-405/San Diego Fwy - Accident.,,US-101 S,R,Encino,Los Angeles,CA,91436,US,US/Pacific,KVNY,4/22/2016 17:51,68,,50,29.95,10,West,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7097,3,4/22/2016 18:02,4/22/2016 18:02,4/23/2016 0:02,34.09559,-118.2441,34.08329,-118.22849,1.233,Between Stadium Way/Exit 138 and Riverside Dr - Accident.,,Riverside Dr,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,4/22/2016 17:47,70,,53,29.95,10,West,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7098,2,4/22/2016 18:15,4/22/2016 18:15,4/23/2016 0:15,34.42154,-119.61117,34.42278,-119.63344,1.272,Between Sheffield Dr/Exit 92 and San Ysidro Rd/Exit 93 - Accident.,,US-101 N,R,Santa Barbara,Santa Barbara,CA,93108,US,US/Pacific,KSBA,4/22/2016 17:53,68,,49,29.97,10,West,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7099,2,4/22/2016 18:12,4/22/2016 18:12,4/23/2016 0:12,34.03025,-117.67227,34.03033,-117.64544,1.536,Between Mountain Ave and CA-83/Euclid Ave - Accident.,,Pomona Fwy W,R,Chino,San Bernardino,CA,91710,US,US/Pacific,KCNO,4/22/2016 17:53,72,,40,29.96,10,WSW,15,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7100,2,4/22/2016 18:10,4/22/2016 18:10,4/23/2016 0:10,32.75273,-117.15741,32.74937,-117.15565,0.254,At Washington St - Accident.,,CA-163 S,R,San Diego,San Diego,CA,92103,US,US/Pacific,KSAN,4/22/2016 17:51,68,,63,30.01,10,NW,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7101,2,4/22/2016 18:08,4/22/2016 18:08,4/23/2016 0:08,34.02902,-118.39637,34.03148,-118.38967,0.42,At Robertson Blvd/Exit 6 - Accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,4/22/2016 17:51,66.9,,59,29.96,10,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7102,2,4/22/2016 18:25,4/22/2016 18:25,4/23/2016 0:25,34.02324,-117.81159,34.02382,-117.76465,2.688,Between Diamond Bar Blvd and Phillips Ranch Rd - Accident.,130, N Diamond Bar Blvd,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,4/22/2016 18:47,68,,46,30,10,WSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7103,3,4/22/2016 18:22,4/22/2016 18:22,4/23/2016 0:23,34.1651,-118.4893,34.1593,-118.46615,1.383,Between Balboa Blvd/Exit 21 and I-405/San Diego Fwy - Accident.,,US-101 S,R,Encino,Los Angeles,CA,91436,US,US/Pacific,KVNY,4/22/2016 18:51,64.9,,58,29.95,10,West,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7104,2,4/22/2016 18:25,4/22/2016 18:25,4/23/2016 0:25,33.98468,-118.2807,33.97516,-118.281,0.658,Between Gage Ave and Florence Ave - Accident.,,I-110 S,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,4/22/2016 18:53,66,,60,29.97,10,West,24.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7105,2,4/22/2016 18:28,4/22/2016 18:28,4/23/2016 0:28,33.7718,-118.00067,33.7751,-118.04204,2.387,Between Garden Grove Blvd/Knott St and Valley View St/Exit 5 - Accident.,,CA-22 W,R,Westminster,Orange,CA,92683,US,US/Pacific,KSLI,4/22/2016 18:58,66.2,,61,29.99,10,WSW,13.8,0,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7106,2,4/22/2016 18:29,4/22/2016 18:29,4/23/2016 0:29,33.13918,-117.18029,33.13752,-117.15947,1.21,Between San Marcos Blvd and Twin Oaks Valley Rd - Accident.,,CA-78 E,R,San Marcos,San Diego,CA,92069,US,US/Pacific,KCRQ,4/22/2016 18:53,64.9,,73,29.98,10,WNW,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7107,2,4/22/2016 18:33,4/22/2016 18:33,4/23/2016 0:33,33.92209,-117.88007,33.94061,-117.87546,1.307,Between Lambert Rd and Tonner Canyon Rd - Accident.,,CA-57 N,R,Brea,Orange,CA,92821,US,US/Pacific,KFUL,4/22/2016 18:53,68,,52,29.96,10,North,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7108,2,4/22/2016 18:31,4/22/2016 18:31,4/23/2016 0:31,34.06745,-117.5355,34.06758,-117.56318,1.584,Between I-15 and Milliken Ave/Exit 57 - Accident.,,I-10 W,R,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,4/22/2016 18:53,66.9,,51,29.94,10,SW,16.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7109,3,4/22/2016 18:23,4/22/2016 18:23,4/23/2016 0:41,34.1651,-118.4893,34.16444,-118.47361,0.898,Between Hayvenhurst Ave and Haskell Ave - Accident.,,US-101 S,R,Encino,Los Angeles,CA,91436,US,US/Pacific,KVNY,4/22/2016 18:51,64.9,,58,29.95,10,West,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7110,2,4/22/2016 19:18,4/22/2016 19:18,4/23/2016 1:18,34.04966,-118.21417,34.045067,-118.215896,0.332,Between Cesar E Chavez Ave/Exit 135B and 4th St/Exit 135A - Accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,4/22/2016 19:47,64,,70,29.96,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7111,2,4/22/2016 19:25,4/22/2016 19:25,4/23/2016 1:25,32.70444,-117.14714,32.69881,-117.13937,0.596,At CA-75/Exit 14A - Accident.,,John J Montgomery Fwy S,R,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,4/22/2016 19:20,66.2,,68,30.01,10,NW,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-7112,3,4/22/2016 19:47,4/22/2016 19:47,4/23/2016 1:47,33.77224,-117.90885,33.77892,-117.88883,1.239,Between Fairview/Haster St and The City Dr/Exit 14 - Accident.,,CA-22 E,R,Garden Grove,Orange,CA,92843,US,US/Pacific,KSNA,4/22/2016 19:53,63,,75,29.99,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-7113,2,4/22/2016 20:30,4/22/2016 20:30,4/23/2016 2:30,34.11996,-118.3387,34.11769,-118.33752,0.171,At Vine St - Accident.,,Hollywood Fwy S,R,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,4/22/2016 20:53,64,,60,29.96,10,SW,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-7114,2,4/22/2016 20:46,4/22/2016 20:46,4/23/2016 2:46,34.2731,-118.55087,34.27288,-118.56036,0.542,At Tampa Ave - Accident.,,Ronald Reagan Fwy W,R,Porter Ranch,Los Angeles,CA,91326,US,US/Pacific,K3A6,4/22/2016 20:51,63,63,63,29.13,10,N,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-7115,2,4/22/2016 20:48,4/22/2016 20:48,4/23/2016 2:48,33.87701,-118.1339,33.87608,-118.12104,0.74,Between Clark Ave and Bellflower Blvd - Accident.,,Clark Ave,R,Bellflower,Los Angeles,CA,90706,US,US/Pacific,KLGB,4/22/2016 20:53,64,,67,29.99,10,WNW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-7116,2,4/24/2016 10:55,4/24/2016 10:55,4/24/2016 16:55,34.13085,-117.92904,34.12904,-117.93753,0.501,At Irwindale Ave - Accident.,,Foothill Fwy W,R,Azusa,Los Angeles,CA,91702,US,US/Pacific,KEMT,4/24/2016 10:47,71.6,,38,29.95,10,SSE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7117,2,4/24/2016 11:29,4/24/2016 11:29,4/24/2016 17:29,34.01969,-118.18008,34.02024,-118.18305,0.174,At Olympic Blvd/Exit 129 - Accident.,,S Downey Rd,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,4/24/2016 11:47,73.9,,45,29.91,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7118,2,4/24/2016 12:50,4/24/2016 12:50,4/24/2016 18:50,34.07229,-117.93104,34.07218,-117.92173,0.533,At Vincent Ave/Exit 35 - Accident. Right lane blocked.,,I-10 E,R,West Covina,Los Angeles,CA,91790,US,US/Pacific,KEMT,4/24/2016 12:45,73.4,,36,29.92,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7119,2,4/24/2016 12:50,4/24/2016 12:50,4/24/2016 18:50,34.01537,-118.05532,34.01939,-118.05029,0.4,At Rose Hills Rd - Accident.,,San Gabriel River Fwy N,R,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,4/24/2016 12:45,73.4,,36,29.92,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7120,2,4/24/2016 14:26,4/24/2016 14:26,4/24/2016 20:26,34.18731,-118.32168,34.1839,-118.31608,0.397,At Burbank Blvd/Exit 146B - Accident.,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,4/24/2016 14:53,73,,39,29.84,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7121,2,4/24/2016 14:52,4/24/2016 14:52,4/24/2016 20:52,33.1899,-117.27578,33.18663,-117.28241,0.445,At Emerald Dr - Accident.,,CA-78 W,R,Vista,San Diego,CA,92083,US,US/Pacific,KCRQ,4/24/2016 14:53,66,,68,29.89,10,SSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7122,2,4/24/2016 15:23,4/24/2016 15:23,4/24/2016 21:23,34.13558,-117.99506,34.13558,-118.00498,0.567,At Myrtle Ave - Accident.,,Foothill Fwy W,R,Monrovia,Los Angeles,CA,91016,US,US/Pacific,KEMT,4/24/2016 15:45,73.4,,44,29.88,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7123,2,4/24/2016 15:37,4/24/2016 15:37,4/24/2016 21:37,33.77476,-118.04273,33.77451,-118.07468,1.835,Between CA-22/Garden Grove Fwy and Seal Beach Blvd/Exit 22 - Accident.,,Garden Grove Fwy W,R,Garden Grove,Orange,CA,92845,US,US/Pacific,KSLI,4/24/2016 15:58,69.1,,65,29.89,9,South,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7124,2,4/24/2016 16:26,4/24/2016 16:26,4/24/2016 22:26,34.03534,-118.32982,34.03496,-118.33759,0.446,At Crenshaw Blvd/Exit 9 - Accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,4/24/2016 16:47,68,,55,29.85,10,West,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7125,3,4/24/2016 16:28,4/24/2016 16:28,4/24/2016 22:28,34.18731,-118.32168,34.17651,-118.30792,1.084,Between Burbank Blvd/Exit 146B and Olive Ave/Verdugo Ave - Accident.,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,4/24/2016 16:53,70,,39,29.81,10,SSE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7126,3,4/24/2016 17:26,4/24/2016 17:26,4/24/2016 23:26,34.17353,-118.5567,34.17317,-118.536,1.184,Between Tampa Ave/Exit 24 and Reseda Blvd/Exit 23 - Accident.,,US-101 S,R,Tarzana,Los Angeles,CA,91356,US,US/Pacific,KVNY,4/24/2016 17:51,72,,30,29.81,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7127,2,4/24/2016 18:59,4/24/2016 18:59,4/25/2016 0:59,34.07145,-117.86819,34.06888,-117.86205,0.394,At Holt Ave/Exit 38B - Accident.,,I-10 E,R,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7128,2,4/24/2016 19:00,4/24/2016 19:00,4/25/2016 1:01,34.07145,-117.86819,34.06888,-117.86205,0.394,At Holt Ave/Exit 38B - Accident.,,I-10 E,R,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7129,3,4/24/2016 22:00,4/24/2016 22:00,4/25/2016 4:00,33.7745,-118.06948,33.77451,-118.07468,0.299,At Seal Beach Blvd - Accident.,,I-405 N,R,Seal Beach,Orange,CA,90740,US,US/Pacific,KSLI,4/24/2016 21:58,60.8,,83,29.9,8,South,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7130,2,4/24/2016 21:57,4/24/2016 21:57,4/25/2016 3:57,33.92631,-118.21353,33.92185,-118.20341,0.657,At Long Beach Blvd - Accident.,,I-105 E,R,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,4/24/2016 21:53,60.1,,69,29.88,10,SW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7131,3,4/24/2016 22:02,4/24/2016 22:02,4/25/2016 4:02,34.00402,-117.72648,33.98251,-117.70889,1.796,Between Grand Ave and CA-142/Chino Hills Pky - Accident.,,Chino Valley Fwy S,R,Chino,San Bernardino,CA,91710,US,US/Pacific,KCNO,4/24/2016 21:53,59,,75,29.88,9,WSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7132,3,4/24/2016 22:27,4/24/2016 22:27,4/25/2016 4:27,32.765962,-116.692127,32.765962,-116.692127,0,Between El Cajon and La Mesa - Overturned vehicle. Danger.,,Japatul Spur,R,Alpine,San Diego,CA,91901,US,US/Pacific,KSEE,4/24/2016 22:35,60.8,,72,29.94,7,SSW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7133,2,4/25/2016 4:37,4/25/2016 4:37,4/25/2016 10:37,34.149,-118.46901,34.14994,-118.46849,0.071,At Sepulveda Blvd/Exit 63A - Accident.,,I-405 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,4/25/2016 4:51,54,,75,29.83,10,WNW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7134,2,4/25/2016 5:00,4/25/2016 5:00,4/25/2016 11:00,34.17504,-118.15965,34.17358,-118.15962,0.101,At Lincoln Ave - Accident.,1701, Lincoln Ave,R,Pasadena,Los Angeles,CA,91103-1352,US,US/Pacific,KMWS,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
